speaker_id,age,gender,ethnicity
0451,33,F,CHINESE
0452,52,M,CHINESE
0454,21,M,CHINESE
0455,22,F,INDIAN
0456,23,F,CHINESE
0457,22,M,MALAY
0458,50,F,CHINESE
0459,19,F,MALAY
0460,32,F,CHINESE
0461,21,F,INDIAN
0462,24,F,MALAY
0463,30,F,CHINESE
0464,35,M,CHINESE
0465,21,M,CHINESE
0466,19,F,MALAY
0467,46,F,MALAY
0468,22,M,INDIAN
0469,22,M,CHINESE
0470,21,M,INDIAN
0473,25,M,INDIAN
0474,55,F,CHINESE
0475,20,F,MALAY
0476,43,F,CHINESE
0477,21,F,MALAY
0478,21,F,CHINESE
0479,43,M,MALAY
0480,57,F,CHINESE
0481,52,F,CHINESE
0482,23,F,CHINESE
0483,20,M,CHINESE
0484,22,F,CHINESE
0485,18,M,MALAY
0486,21,F,CHINESE
0487,21,F,INDIAN
0488,19,M,MALAY
0489,50,F,CHINESE
0490,23,M,CHINESE
0491,39,F,CHINESE
0492,31,M,MALAY
0493,21,F,INDIAN
0494,22,F,CHINESE
0495,23,F,CHINESE
0496,18,F,CHINESE
0497,48,F,CHINESE
0498,23,F,CHINESE
0499,24,F,CHINESE
0501,30,M,CHINESE
0502,25,F,MALAY
0503,24,F,MALAY
0504,28,F,CHINESE
0505,46,F,INDIAN
0506,50,M,INDIAN
0507,54,F,CHINESE
0508,21,F,CHINESE
0509,31,F,CHINESE
0510,54,F,CHINESE
0511,49,F,MALAY
0512,24,M,CHINESE
0513,21,M,INDIAN
0514,58,F,MALAY
0515,22,F,CHINESE
0516,33,M,CHINESE
0517,18,F,INDIAN
0518,32,F,CHINESE
0519,20,F,INDIAN
0520,20,F,INDIAN
0521,20,F,INDIAN
0522,24,F,CHINESE
0523,49,M,CHINESE
0524,33,F,INDIAN
0525,22,M,MALAY
0526,22,M,CHINESE
0527,22,F,CHINESE
0528,45,F,CHINESE
0529,49,F,MALAY
0530,48,F,MALAY
0531,47,F,MALAY
0532,22,F,MALAY
0533,20,F,INDIAN
0534,41,F,CHINESE
0535,40,F,CHINESE
0536,24,F,INDIAN
0537,25,M,INDIAN
0538,48,F,MALAY
0539,18,M,MALAY
0540,25,F,CHINESE
0541,20,F,CHINESE
0542,50,M,CHINESE
0543,41,M,MALAY
0545,40,F,INDIAN
0546,20,F,CHINESE
0547,58,M,CHINESE
0548,20,F,CHINESE
0549,54,M,INDIAN
0550,18,F,INDIAN
0551,19,F,INDIAN
0552,19,F,INDIAN
0553,58,F,CHINESE
0554,57,F,CHINESE
0555,60,F,CHINESE
0556,22,F,CHINESE
0557,24,M,CHINESE
0558,39,M,MALAY
0559,60,F,CHINESE
0560,23,F,CHINESE
0561,32,F,CHINESE
0562,19,F,CHINESE
0563,19,F,CHINESE
0565,50,F,CHINESE
0566,31,M,CHINESE
0567,35,F,MALAY
0568,36,F,CHINESE
0569,25,M,INDIAN
0570,57,M,INDIAN
0571,31,F,CHINESE
0572,18,F,CHINESE
0573,32,F,INDIAN
0574,31,F,CHINESE
0575,19,F,INDIAN
0576,18,M,MALAY
0577,27,M,INDIAN
0578,23,F,INDIAN
0579,31,M,CHINESE
0580,30,M,INDIAN
0581,19,M,MALAY
0582,31,M,INDIAN
0583,52,F,CHINESE
0584,58,M,CHINESE
0585,44,F,CHINESE
0586,60,F,CHINESE
0587,60,F,CHINESE
0588,57,M,MALAY
0589,48,F,MALAY
0590,22,M,MALAY
0591,23,F,INDIAN
0592,38,M,MALAY
0593,22,F,CHINESE
0594,22,F,CHINESE
0595,21,F,CHINESE
0597,47,M,CHINESE
0598,40,F,CHINESE
0599,22,F,CHINESE
0600,23,M,INDIAN
0602,29,M,CHINESE
0603,39,M,CHINESE
0604,33,F,CHINESE
0605,40,M,CHINESE
0607,21,M,CHINESE
0608,51,F,INDIAN
0609,40,F,INDIAN
0610,23,F,INDIAN
0611,32,M,CHINESE
0612,24,M,CHINESE
0613,25,M,MALAY
0614,21,F,CHINESE
0615,23,M,CHINESE
0616,21,F,CHINESE
0617,21,M,CHINESE
0618,22,M,INDIAN
0619,21,M,INDIAN
0620,22,M,CHINESE
0622,35,M,CHINESE
0623,50,F,CHINESE
0624,20,M,CHINESE
0625,18,F,CHINESE
0626,21,M,INDIAN
0627,20,F,CHINESE
0628,20,F,CHINESE
0629,20,M,CHINESE
0630,22,F,CHINESE
0631,21,F,CHINESE
0632,43,F,CHINESE
0633,60,F,CHINESE
0634,24,F,CHINESE
0635,23,F,INDIAN
0637,24,M,CHINESE
0638,36,M,MALAY
0639,23,F,CHINESE
0640,23,M,CHINESE
0642,23,F,CHINESE
0643,21,F,INDIAN
0644,60,M,CHINESE
0645,19,F,CHINESE
0646,20,M,MALAY
0647,22,F,CHINESE
0648,32,M,CHINESE
0649,32,F,CHINESE
0650,51,F,CHINESE
0651,50,M,CHINESE
0652,60,F,MALAY
0653,46,F,MALAY
0654,41,F,MALAY
0655,32,F,CHINESE
0656,18,F,CHINESE
0657,22,M,CHINESE
0658,23,M,CHINESE
0659,35,M,CHINESE
0660,48,M,INDIAN
0661,32,M,MALAY
0662,22,F,CHINESE
0663,20,M,CHINESE
0664,33,F,INDIAN
0665,32,M,MALAY
0666,19,M,MALAY
0667,22,F,MALAY
0668,19,F,MALAY
0669,33,F,MALAY
0670,31,M,CHINESE
0671,35,F,CHINESE
0672,20,F,CHINESE
0673,18,M,MALAY
0674,20,M,MALAY
0675,19,M,MALAY
0676,46,F,INDIAN
0678,18,M,INDIAN
0680,24,F,CHINESE
0681,23,F,CHINESE
0682,31,F,MALAY
0683,31,F,MALAY
0684,39,F,CHINESE
0685,42,F,CHINESE
0686,22,F,CHINESE
0687,19,M,INDIAN
0688,19,F,CHINESE
0689,18,F,MALAY
0690,48,F,MALAY
0691,22,M,CHINESE
0692,37,F,CHINESE
0693,35,M,CHINESE
0694,36,F,CHINESE
0695,53,F,CHINESE
0696,18,M,INDIAN
0697,24,M,CHINESE
0698,24,M,CHINESE
0699,31,M,INDIAN
0700,22,M,CHINESE
0701,49,F,CHINESE
0702,32,F,MALAY
0703,25,F,MALAY
0705,24,M,CHINESE
0706,39,F,CHINESE
0707,22,F,CHINESE
0708,21,M,CHINESE
0709,23,F,CHINESE
0710,31,F,CHINESE
0711,31,M,CHINESE
0712,60,F,CHINESE
0713,30,M,MALAY
0714,41,F,CHINESE
0715,22,M,INDIAN
0716,31,F,CHINESE
0717,31,M,INDIAN
0719,21,F,CHINESE
0720,32,F,INDIAN
0721,22,M,CHINESE
0722,31,F,INDIAN
0723,20,M,INDIAN
0724,23,M,CHINESE
0725,20,F,CHINESE
0727,18,F,INDIAN
0728,46,F,INDIAN
0729,31,M,INDIAN
0730,20,F,INDIAN
0731,20,F,INDIAN
0732,23,M,CHINESE
0733,24,M,CHINESE
0734,23,M,CHINESE
0735,31,F,CHINESE
0736,31,M,CHINESE
0737,20,M,MALAY
0738,58,M,CHINESE
0739,23,F,CHINESE
0740,37,M,MALAY
0741,32,F,CHINESE
0742,20,F,INDIAN
0743,22,F,MALAY
0745,29,M,INDIAN
0746,31,M,INDIAN
0747,18,M,INDIAN
0748,24,F,INDIAN
0749,46,M,INDIAN
0750,31,M,INDIAN
0751,18,M,CHINESE
0752,23,F,CHINESE
0753,20,M,CHINESE
0754,21,F,CHINESE
0755,22,F,CHINESE
0756,23,M,CHINESE
0757,19,F,CHINESE
0758,41,M,CHINESE
0759,25,M,CHINESE
0760,22,F,CHINESE
0761,21,M,CHINESE
0762,32,M,CHINESE
0763,22,M,CHINESE
0764,22,M,CHINESE
0765,20,F,CHINESE
0766,57,M,CHINESE
0767,22,F,CHINESE
0768,32,F,CHINESE
0769,31,F,CHINESE
0770,56,F,CHINESE
0771,32,F,CHINESE
0772,20,F,CHINESE
0773,22,F,CHINESE
0774,20,F,CHINESE
0775,31,M,CHINESE
0776,21,F,CHINESE
0777,20,F,CHINESE
0778,21,F,CHINESE
0779,26,F,CHINESE
0780,23,M,CHINESE
0781,18,M,CHINESE
0782,25,M,CHINESE
0783,26,F,CHINESE
0784,20,F,CHINESE
0785,56,F,CHINESE
0786,20,F,CHINESE
0787,21,F,CHINESE
0788,42,F,CHINESE
0789,26,M,CHINESE
0790,26,M,CHINESE
0791,25,M,CHINESE
0792,26,M,CHINESE
0793,20,F,CHINESE
0794,25,M,CHINESE
0795,23,F,CHINESE
0796,23,F,CHINESE
0797,22,M,CHINESE
0798,32,M,CHINESE
0799,23,M,CHINESE
0800,20,M,CHINESE
0801,23,M,CHINESE
0802,24,F,CHINESE
0803,23,M,CHINESE
0804,44,F,CHINESE
0805,19,F,CHINESE
0806,21,M,CHINESE
0807,23,M,CHINESE
0808,36,M,INDIAN
0809,31,F,CHINESE
0810,33,M,CHINESE
0811,24,F,CHINESE
0812,20,F,CHINESE
0813,18,M,MALAY
0814,24,M,CHINESE
0815,32,F,CHINESE
0816,20,M,CHINESE
0817,21,F,CHINESE
0818,27,F,CHINESE
0819,21,F,CHINESE
0820,18,F,INDIAN
0821,31,M,INDIAN
0822,53,F,MALAY
0823,19,F,INDIAN
0824,32,F,INDIAN
0826,46,F,CHINESE
0827,43,M,CHINESE
0828,18,F,INDIAN
0829,46,M,MALAY
0830,43,F,CHINESE
0831,23,F,CHINESE
0832,34,M,CHINESE
0833,20,M,CHINESE
0834,22,M,CHINESE
0835,53,F,CHINESE
0837,23,M,CHINESE
0838,40,F,CHINESE
0839,39,M,INDIAN
0840,22,F,CHINESE
0841,21,F,CHINESE
0842,23,M,CHINESE
0843,32,M,CHINESE
0844,32,M,CHINESE
0845,39,M,CHINESE
0846,21,F,CHINESE
0847,20,F,CHINESE
0848,23,M,CHINESE
0850,22,F,INDIAN
0851,20,F,CHINESE
0853,19,F,CHINESE
0854,20,F,CHINESE
0855,22,F,CHINESE
0856,36,F,CHINESE
0857,21,F,CHINESE
0858,20,F,CHINESE
0859,19,F,CHINESE
0860,31,F,CHINESE
0861,21,F,CHINESE
0862,20,M,CHINESE
0863,52,F,CHINESE
0864,22,M,MALAY
0865,24,M,CHINESE
0866,25,M,CHINESE
0867,20,F,CHINESE
0868,22,F,CHINESE
0869,22,M,CHINESE
0870,20,F,CHINESE
0871,22,F,INDIAN
0872,20,F,CHINESE
0873,31,M,CHINESE
0874,23,F,CHINESE
0875,21,F,CHINESE
0876,31,M,CHINESE
0877,31,M,CHINESE
0878,27,M,CHINESE
0880,18,F,CHINESE
0881,31,M,CHINESE
0882,22,F,CHINESE
0883,20,F,CHINESE
0884,23,M,CHINESE
0885,19,F,CHINESE
0886,20,F,CHINESE
0887,31,M,CHINESE
0888,23,M,CHINESE
0889,19,F,INDIAN
0890,20,F,CHINESE
0891,20,M,CHINESE
0892,20,F,CHINESE
0893,31,M,CHINESE
0894,59,F,CHINESE
0895,20,M,CHINESE
0896,20,F,CHINESE
0897,50,F,CHINESE
0898,31,F,MALAY
0899,32,F,INDIAN
0900,20,F,CHINESE
0901,52,F,CHINESE
0902,21,F,CHINESE
0903,21,F,MALAY
0904,31,M,MALAY
0905,31,F,MALAY
0906,53,F,MALAY
0907,22,M,CHINESE
0908,33,M,MALAY
0909,31,M,MALAY
0910,23,M,CHINESE
0911,31,F,MALAY
0912,36,M,MALAY
0913,31,F,MALAY
0914,46,F,MALAY
0915,36,F,MALAY
0916,31,M,INDIAN
0917,31,F,MALAY
0918,54,F,CHINESE
0919,31,F,INDIAN
0920,52,F,CHINESE
0921,40,M,MALAY
0922,40,M,MALAY
0923,54,F,CHINESE
0924,31,M,MALAY
0925,53,F,INDIAN
0926,31,F,MALAY
0927,31,M,MALAY
0928,31,F,INDIAN
0929,53,F,MALAY
0930,23,F,INDIAN
0931,34,F,MALAY
0932,34,M,MALAY
0933,35,F,INDIAN
0934,51,M,MALAY
0935,32,F,MALAY
0936,31,M,INDIAN
0937,33,F,CHINESE
0938,31,F,INDIAN
0940,42,M,MALAY
0941,48,F,INDIAN
0942,31,M,MALAY
0943,51,M,MALAY
0944,37,F,MALAY
0945,32,M,MALAY
0946,44,M,INDIAN
0947,54,F,INDIAN
0948,31,F,CHINESE
0949,31,M,MALAY
0950,46,F,MALAY
0951,31,F,INDIAN
0952,38,M,MALAY
0953,38,F,INDIAN
0954,68,M,CHINESE
0955,52,F,MALAY
0956,35,F,INDIAN
0957,58,M,MALAY
0958,49,M,MALAY
0959,49,F,MALAY
0960,36,F,INDIAN
0961,43,M,INDIAN
0962,34,M,INDIAN
0963,60,M,CHINESE
0964,22,F,MALAY
0965,36,M,MALAY
0966,37,M,MALAY
0967,31,F,MALAY
0968,37,F,MALAY
0969,31,M,MALAY
0970,50,M,MALAY
0971,41,F,MALAY
0972,31,F,INDIAN
0973,37,F,INDIAN
0974,37,F,MALAY
0975,31,M,MALAY
0976,40,M,MALAY
0977,48,F,MALAY
0978,33,M,INDIAN
0979,54,F,INDIAN
0980,56,M,CHINESE
0981,46,M,CHINESE
0982,52,M,CHINESE
0985,38,M,INDIAN
0986,46,F,CHINESE
0987,36,F,INDIAN
0988,58,M,CHINESE
0989,22,M,MALAY
0990,23,M,MALAY
0991,46,M,MALAY
0992,31,M,INDIAN
0993,34,M,INDIAN
0994,36,F,MALAY
0995,65,M,CHINESE
0996,39,M,MALAY
0997,51,M,CHINESE
0998,56,M,CHINESE
0999,31,F,MALAY
1000,31,F,INDIAN
1001,37,F,INDIAN
1002,22,M,CHINESE
1003,31,M,MALAY
1004,55,M,CHINESE
1005,35,M,INDIAN
1006,57,M,CHINESE
1007,31,M,CHINESE
1008,36,M,INDIAN
1009,23,M,INDIAN
1010,46,F,INDIAN
1011,40,M,CHINESE
1012,22,M,CHINESE
1013,49,M,CHINESE
1014,21,M,INDIAN
1015,22,M,CHINESE
1016,34,F,MALAY
1017,39,M,INDIAN
1018,21,M,CHINESE
1019,48,F,CHINESE
1020,23,M,INDIAN
1021,33,M,INDIAN
1022,31,F,INDIAN
1023,22,F,INDIAN
1024,19,M,CHINESE
1025,31,M,INDIAN
1026,60,F,INDIAN
1027,31,M,INDIAN
1028,31,F,INDIAN
1029,22,M,INDIAN
1030,24,M,INDIAN
1031,31,M,INDIAN
1032,46,M,INDIAN
1033,49,M,INDIAN
1034,40,M,CHINESE
1035,23,F,INDIAN
1036,62,M,MALAY
1037,31,F,INDIAN
1038,31,F,INDIAN
1039,21,M,INDIAN
1040,18,M,CHINESE
1041,46,M,CHINESE
1042,57,M,INDIAN
1043,32,M,INDIAN
1044,47,M,CHINESE
1045,31,F,INDIAN
1048,18,M,MALAY
1050,35,M,MALAY
1051,35,M,MALAY
1052,31,M,MALAY
1053,31,M,MALAY
1054,21,M,INDIAN
1056,32,M,INDIAN
1057,31,M,MALAY
1058,32,M,INDIAN
1060,46,M,MALAY
1061,31,M,INDIAN
1062,47,M,MALAY
1063,46,M,INDIAN
1064,46,M,INDIAN
1065,32,M,INDIAN
1066,46,M,INDIAN
1067,46,F,INDIAN
1068,32,M,INDIAN
1069,31,M,INDIAN
1070,18,M,INDIAN
1071,18,M,MALAY
1073,46,F,INDIAN
1077,46,F,MALAY
1078,18,M,INDIAN
1079,21,F,INDIAN
1080,31,F,INDIAN
1081,23,F,INDIAN
1300,26,M,CHINESE
1446,31,F,INDIAN
