speaker_id,age,gender,ethnicity
2247,19,F,MALAY
2249,20,M,CHINESE
2248,33,F,MALAY
2244,32,M,MALAY
2243,32,M,MALAY
2245,19,M,MALAY
2295,35,M,CHINESE
2356,35,F,CHINESE
2360,20,M,MALAY
2258,23,F,CHINESE
2255,18,M,INDIAN
2282,48,F,MALAY
2260,18,F,MALAY
2349,22,M,CHINESE
2285,53,F,CHINESE
2353,24,M,CHINESE
2352,24,M,CHINESE
2332,22,F,CHINESE
2309,21,M,CHINESE
2289,37,F,CHINESE
2318,22,M,INDIAN
2339,31,M,INDIAN
2329,60,F,CHINESE
2330,31,F,CHINESE
2301,41,F,CHINESE
2294,20,F,CHINESE
2302,23,F,CHINESE
2299,58,M,CHINESE
2316,23,M,CHINESE
2334,18,F,INDIAN
2326,23,M,CHINESE
2327,24,M,CHINESE
2328,23,M,CHINESE
2340,32,F,CHINESE
2361,20,M,MALAY
2358,31,M,CHINESE
2359,31,F,CHINESE
2400,46,M,INDIAN
2407,32,M,INDIAN
2419,20,M,MALAY
2424,18,M,MALAY
2425,18,M,MALAY
2422,31,M,INDIAN
2427,32,M,INDIAN
2428,18,M,MALAY
2435,31,M,MALAY
2442,35,M,MALAY
2441,35,M,MALAY
2468,32,M,INDIAN
2469,31,M,MALAY
2476,46,M,MALAY
2485,46,M,INDIAN
2487,46,F,INDIAN
2512,32,M,INDIAN
2513,31,M,INDIAN
2065,23,F,INDIAN
2210,21,F,INDIAN
2467,32,M,INDIAN
2484,46,M,INDIAN
2716,24,M,CHINESE
2723,21,F,CHINESE
2675,32,M,MALAY
2674,31,M,MALAY
2712,25,M,CHINESE
2720,34,M,CHINESE
2684,21,F,INDIAN
2711,24,M,MALAY
2699,21,F,CHINESE
2707,55,M,CHINESE
2722,25,F,CHINESE
2721,19,F,CHINESE
2732,20,F,CHINESE
2685,20,M,CHINESE
2738,20,F,CHINESE
2676,22,M,CHINESE
2733,21,F,CHINESE
2739,20,F,CHINESE
2724,20,F,CHINESE
2754,44,F,INDIAN
2744,41,F,CHINESE
2734,32,F,MALAY
2725,21,M,CHINESE
2740,22,M,CHINESE
2736,39,M,CHINESE
2749,23,F,CHINESE
2776,23,M,CHINESE
2750,23,F,CHINESE
2767,21,F,CHINESE
2772,21,F,CHINESE
2766,23,F,CHINESE
2745,23,F,CHINESE
2746,21,F,CHINESE
2735,25,M,CHINESE
2742,32,M,INDIAN
2741,24,M,CHINESE
2782,22,F,CHINESE
2773,21,F,CHINESE
2774,53,F,CHINESE
2726,31,F,CHINESE
2768,32,M,MALAY
2770,18,F,MALAY
2743,31,F,CHINESE
2788,31,F,CHINESE
2780,24,M,CHINESE
2784,24,M,INDIAN
2775,41,F,CHINESE
2727,44,F,MALAY
2728,22,F,INDIAN
2789,50,F,CHINESE
2783,51,F,CHINESE
2792,22,F,INDIAN
2769,48,F,MALAY
2790,33,F,CHINESE
2798,24,M,CHINESE
2799,25,M,INDIAN
2779,56,F,CHINESE
2778,24,M,CHINESE
2785,21,F,INDIAN
2729,23,F,MALAY
2791,52,M,CHINESE
2793,22,F,INDIAN
2786,24,F,MALAY
2829,18,M,MALAY
2781,43,M,MALAY
2795,22,M,MALAY
2800,20,F,MALAY
2835,39,F,CHINESE
2801,43,F,CHINESE
2802,21,F,MALAY
2796,19,F,MALAY
2839,23,F,CHINESE
2832,21,F,INDIAN
2797,32,F,CHINESE
2836,31,M,MALAY
2837,21,F,INDIAN
2803,21,F,CHINESE
2755,23,M,CHINESE
2834,50,F,CHINESE
2823,52,F,CHINESE
2840,18,F,CHINESE
2833,19,M,MALAY
2845,18,M,CHINESE
2841,48,F,CHINESE
2854,41,M,CHINESE
2824,23,F,CHINESE
2847,23,F,CHINESE
2838,19,F,CHINESE
2842,23,F,CHINESE
2825,20,M,CHINESE
2853,23,M,CHINESE
2826,22,F,CHINESE
2850,22,F,CHINESE
2859,24,F,CHINESE
2855,32,M,CHINESE
2849,22,F,CHINESE
2848,21,F,CHINESE
2827,22,F,CHINESE
2851,21,M,CHINESE
2856,22,M,CHINESE
2860,22,F,CHINESE
2869,22,F,CHINESE
2866,20,F,CHINESE
2806,20,F,CHINESE
2870,26,F,CHINESE
2811,26,M,CHINESE
2864,32,F,CHINESE
2810,57,M,CHINESE
2865,21,F,CHINESE
2863,56,F,CHINESE
2883,20,F,CHINESE
2812,25,M,CHINESE
2871,23,M,CHINESE
2867,21,F,CHINESE
2807,21,F,CHINESE
2885,23,F,CHINESE
2809,26,M,CHINESE
2894,26,F,CHINESE
2890,23,F,CHINESE
2808,42,F,CHINESE
2872,25,M,CHINESE
2884,25,M,CHINESE
2868,43,F,CHINESE
2901,31,F,CHINESE
2891,34,M,CHINESE
2895,23,M,CHINESE
2886,23,F,CHINESE
2896,44,F,CHINESE
2887,22,M,CHINESE
2913,23,M,CHINESE
2893,20,M,CHINESE
2905,24,F,CHINESE
2892,32,F,CHINESE
2904,33,M,CHINESE
2898,21,M,CHINESE
2899,23,M,CHINESE
2914,40,F,CHINESE
2909,21,F,CHINESE
2915,39,M,INDIAN
2924,36,M,INDIAN
2906,18,M,MALAY
2918,24,F,CHINESE
2925,20,F,CHINESE
2908,32,M,CHINESE
2926,23,M,CHINESE
2920,32,M,CHINESE
2620,26,M,CHINESE
3500,23,F,CHINESE
2758,27,M,CHINESE
2759,19,M,CHINESE
2757,22,M,CHINESE
2761,30,F,CHINESE
2760,22,M,CHINESE
2813,21,M,CHINESE
2815,46,F,MALAY
2814,19,F,MALAY
2817,22,M,CHINESE
2818,21,M,INDIAN
2821,18,F,INDIAN
2601,60,M,CHINESE
2602,19,F,CHINESE
2604,21,F,CHINESE
2606,28,F,CHINESE
2608,19,F,CHINESE
2611,19,F,CHINESE
2624,21,F,CHINESE
2625,22,F,CHINESE
2626,20,F,CHINESE
2627,20,M,CHINESE
2628,20,F,CHINESE
2629,22,M,CHINESE
2631,20,F,CHINESE
2632,20,F,CHINESE
2619,19,F,CHINESE
2634,18,F,CHINESE
2695,30,M,CHINESE
2637,35,F,CHINESE
2641,25,M,MALAY
2656,23,F,CHINESE
2658,41,F,MALAY
2659,23,F,CHINESE
2660,26,M,CHINESE
2665,56,F,CHINESE
2666,50,F,CHINESE
2667,24,M,MALAY
2669,59,M,CHINESE
2681,22,F,CHINESE
2688,42,F,CHINESE
2687,24,F,CHINESE
2691,23,M,CHINESE
2694,21,F,CHINESE
2655,44,M,CHINESE
2692,44,M,CHINESE
2639,35,M,CHINESE
2696,25,M,CHINESE
2701,30,M,CHINESE
2644,49,M,INDIAN
2679,22,F,INDIAN
2654,22,F,MALAY
2668,22,F,MALAY
2609,19,F,CHINESE
2610,21,F,CHINESE
2001,24,F,MALAY
2002,25,F,INDIAN
2003,25,M,MALAY
2004,23,F,CHINESE
2005,41,F,CHINESE
2061,31,M,CHINESE
2008,25,M,CHINESE
2009,24,M,CHINESE
2007,36,M,CHINESE
2012,23,M,CHINESE
2018,22,M,CHINESE
2111,22,M,CHINESE
2013,38,M,MALAY
2006,40,M,CHINESE
2062,42,M,CHINESE
2011,56,F,CHINESE
2019,59,F,CHINESE
2015,35,M,CHINESE
2261,20,F,CHINESE
2116,23,M,CHINESE
2016,60,F,CHINESE
2113,35,F,CHINESE
2023,22,M,CHINESE
2064,30,M,CHINESE
2242,23,M,CHINESE
2165,19,F,CHINESE
2123,35,F,CHINESE
2112,26,F,CHINESE
2020,22,M,CHINESE
2217,28,M,MALAY
2162,48,F,CHINESE
2263,60,F,CHINESE
2017,57,F,CHINESE
2021,21,F,CHINESE
2063,37,M,CHINESE
2273,44,M,CHINESE
2311,22,F,CHINESE
2220,53,F,CHINESE
2269,49,F,CHINESE
2166,22,F,CHINESE
2216,22,M,CHINESE
2025,18,M,CHINESE
2066,36,M,CHINESE
2122,54,F,CHINESE
2118,34,F,CHINESE
2119,50,M,CHINESE
2031,24,F,CHINESE
2281,23,F,CHINESE
2024,22,F,INDIAN
2270,20,F,CHINESE
2124,22,F,CHINESE
2069,22,F,CHINESE
2028,23,F,CHINESE
2121,38,F,CHINESE
2169,43,F,CHINESE
2083,47,F,CHINESE
2084,49,M,CHINESE
2082,26,F,CHINESE
2167,43,F,MALAY
2027,39,F,CHINESE
2267,23,F,CHINESE
2120,24,F,CHINESE
2067,34,F,CHINESE
2049,21,F,CHINESE
2106,42,F,INDIAN
2070,42,F,CHINESE
2117,51,M,INDIAN
2030,23,F,CHINESE
2174,37,F,CHINESE
2071,39,F,CHINESE
2038,22,M,MALAY
2226,51,F,CHINESE
2043,21,F,CHINESE
2178,30,F,MALAY
2073,18,F,INDIAN
2033,37,M,CHINESE
2191,34,F,INDIAN
2126,23,F,CHINESE
2074,51,M,INDIAN
2100,42,F,CHINESE
2050,23,M,INDIAN
2097,25,F,CHINESE
2125,32,F,CHINESE
2101,24,M,CHINESE
2099,49,M,CHINESE
2129,45,F,CHINESE
2079,28,F,CHINESE
2077,28,F,CHINESE
2136,20,F,INDIAN
2080,22,M,CHINESE
2088,48,F,MALAY
2086,47,F,MALAY
2091,22,F,MALAY
2090,20,F,INDIAN
2085,41,F,CHINESE
2093,24,F,INDIAN
2110,25,M,INDIAN
2087,49,F,MALAY
2098,48,F,MALAY
2103,20,F,CHINESE
2150,50,M,CHINESE
2147,18,F,INDIAN
2139,57,F,CHINESE
2148,19,F,INDIAN
2149,19,F,INDIAN
2203,23,F,CHINESE
2145,39,M,MALAY
2138,60,F,CHINESE
2108,40,F,INDIAN
2107,41,M,MALAY
2134,32,F,CHINESE
2144,50,F,CHINESE
2128,19,F,CHINESE
2156,35,F,MALAY
2157,57,M,INDIAN
2153,25,M,INDIAN
2141,36,F,CHINESE
2127,19,F,CHINESE
2198,48,F,MALAY
2143,23,F,INDIAN
2154,23,M,INDIAN
2284,39,M,CHINESE
2185,33,F,CHINESE
2186,40,F,INDIAN
2193,21,F,CHINESE
2194,23,M,CHINESE
2159,21,M,CHINESE
2187,21,F,CHINESE
2196,40,M,CHINESE
2188,21,M,CHINESE
2207,22,M,INDIAN
2192,24,M,CHINESE
2199,35,M,CHINESE
2291,20,M,CHINESE
2205,24,F,CHINESE
2206,36,M,MALAY
2250,23,F,INDIAN
2238,24,M,CHINESE
2222,25,F,CHINESE
2052,22,F,CHINESE
2650,46,F,INDIAN
2429,18,M,INDIAN
