speaker_id,age,gender,ethnicity
4638,47,F,CHINESE
4639,48,F,CHINESE
4640,49,F,CHINESE
4641,24,F,INDIAN
4642,25,F,MALAY
4645,52,F,MALAY
4646,55,F,MALAY
6391,33,F,CHINESE
6392,29,F,CHINESE
6393,27,F,CHINESE
6394,28,M,CHINESE
6395,39,F,CHINESE
6396,39,F,CHINESE
6397,19,F,INDIAN
6398,19,M,INDIAN
4643,48,F,CHINESE
4644,18,M,CHINESE
4647,28,M,MALAY
4648,28,F,MALAY
4649,21,M,CHINESE
4650,22,M,CHINESE
4651,32,F,CHINESE
4652,31,F,CHINESE
6399,24,F,CHINESE
6400,22,F,MALAY
6401,30,M,CHINESE
6402,41,M,CHINESE
6403,31,M,INDIAN
6404,28,M,INDIAN
6405,61,F,CHINESE
6406,58,F,CHINESE
6407,39,F,CHINESE
6408,40,F,CHINESE
6409,34,F,MALAY
6410,34,F,CHINESE
6411,26,F,CHINESE
6412,27,M,CHINESE
6413,51,F,CHINESE
6414,50,F,CHINESE
4653,20,F,INDIAN
4654,20,M,INDIAN
4655,20,M,CHINESE
4656,20,M,CHINESE
6415,34,M,INDIAN
6416,30,M,INDIAN
6417,35,M,MALAY
6418,30,M,MALAY
6419,57,F,CHINESE
6420,52,M,CHINESE
6421,35,F,MALAY
6422,36,F,MALAY
4657,29,M,INDIAN
4658,29,F,MALAY
4659,43,F,CHINESE
4660,39,M,CHINESE
4661,23,F,INDIAN
4662,24,F,INDIAN
6423,38,F,CHINESE
6424,37,M,CHINESE
6425,37,F,CHINESE
6426,39,M,CHINESE
6427,19,F,CHINESE
6428,19,M,CHINESE
6429,21,M,MALAY
6430,26,M,MALAY
6431,33,F,MALAY
6432,32,M,MALAY
4663,53,F,CHINESE
4664,56,M,CHINESE
4665,40,F,MALAY
4666,39,M,MALAY
4667,53,F,CHINESE
4668,52,F,CHINESE
6433,28,F,MALAY
6434,31,M,INDIAN
6435,25,F,MALAY
6436,25,F,CHINESE
6437,49,M,CHINESE
6438,48,F,CHINESE
6439,41,F,CHINESE
6440,39,M,CHINESE
6441,21,M,INDIAN
6442,22,M,INDIAN
4669,42,M,CHINESE
4670,46,M,CHINESE
4671,32,M,MALAY
4672,32,F,MALAY
4673,25,F,CHINESE
4674,22,F,CHINESE
