speaker_id,age,gender,ethnicity
862286,2X,F,CHINESE
862428,3X,M,CHINESE
862085,2X,M,CHINESE
862337,2X,F,CHINESE
862042,2X,M,MALAY
862194,5X,F,CHINESE
862287,3X,M,CHINESE
862429,3X,F,CHINESE
862043,5X,F,CHINESE
862195,1X,M,CHINESE
862044,3X,M,INDIAN
862196,3X,M,INDIAN
862086,4X,F,MALAY
862380,4X,F,MALAY
862480,2X,M,CHINESE
862288,1X,M,INDIAN
862430,1X,M,INDIAN
862046,1X,F,CHINESE
862338,1X,F,CHINESE
862236,1X,M,MALAY
862481,1X,M,CHINESE
862289,1X,M,CHINESE
862431,1X,M,INDIAN
862047,5X,F,CHINESE
862339,6X,M,CHINESE
862237,3X,M,CHINESE
862482,4X,M,CHINESE
862089,1X,M,INDIAN
862383,1X,M,INDIAN
862238,1X,F,INDIAN
862483,1X,F,INDIAN
862290,2X,M,CHINESE
862432,2X,M,CHINESE
862090,1X,M,MALAY
862384,1X,F,INDIAN
862239,1X,M,INDIAN
862484,1X,F,INDIAN
862291,1X,M,INDIAN
862433,1X,M,INDIAN
862049,2X,M,INDIAN
862341,2X,M,INDIAN
862091,5X,F,CHINESE
862241,5X,M,CHINESE
862243,1X,M,INDIAN
862486,1X,M,INDIAN
862293,3X,M,CHINESE
862435,2X,F,CHINESE
862092,2X,M,INDIAN
862532,2X,M,INDIAN
862342,2X,F,CHINESE
862386,2X,M,CHINESE
862244,1X,M,INDIAN
862487,1X,M,INDIAN
862294,2X,M,CHINESE
862436,2X,M,INDIAN
862093,4X,M,CHINESE
862343,5X,F,CHINESE
862387,5X,F,CHINESE
862245,4X,F,INDIAN
862488,4X,F,MALAY
862437,1X,M,INDIAN
862585,1X,M,INDIAN
862489,2X,F,MALAY
862534,3X,F,MALAY
862438,2X,M,CHINESE
862388,2X,F,CHINESE
862691,2X,F,CHINESE
862094,2X,F,CHINESE
862639,2X,M,CHINESE
862490,2X,M,INDIAN
862535,2X,F,INDIAN
862439,2X,F,INDIAN
862587,2X,F,INDIAN
862389,3X,F,CHINESE
862692,3X,M,CHINESE
862095,2X,F,CHINESE
862640,2X,F,CHINESE
862491,1X,F,INDIAN
862536,1X,F,CHINESE
862440,6X,F,CHINESE
862588,6X,F,CHINESE
862096,2X,F,CHINESE
862390,2X,F,CHINESE
862492,2X,F,CHINESE
862641,2X,F,CHINESE
862441,5X,F,CHINESE
862589,6X,M,CHINESE
862097,3X,F,MALAY
862391,4X,F,MALAY
862442,4X,M,CHINESE
862590,4X,F,CHINESE
862744,4X,F,CHINESE
862797,4X,F,CHINESE
862494,1X,M,INDIAN
862643,1X,M,INDIAN
862443,2X,F,CHINESE
862591,2X,F,CHINESE
862538,1X,M,INDIAN
862694,1X,M,INDIAN
862745,2X,M,CHINESE
862798,2X,F,CHINESE
862495,2X,F,CHINESE
862644,2X,M,INDIAN
862539,6X,M,CHINESE
862695,5X,F,CHINESE
862445,1X,F,INDIAN
862646,1X,M,CHINESE
862497,3X,M,CHINESE
862696,3X,M,CHINESE
862747,2X,F,CHINESE
862540,2X,F,INDIAN
862593,3X,M,CHINESE
862446,6X,F,CHINESE
862647,6X,F,CHINESE
862541,4X,F,CHINESE
862594,4X,F,CHINESE
862447,3X,F,INDIAN
862648,2X,F,MALAY
862542,5X,F,CHINESE
862595,5X,F,CHINESE
862501,6X,F,CHINESE
862543,2X,F,CHINESE
862596,2X,M,CHINESE
862749,6X,F,CHINESE
862802,4X,F,CHINESE
862450,4X,F,CHINESE
862701,4X,F,CHINESE
862503,6X,F,CHINESE
862652,6X,M,CHINESE
862451,6X,M,CHINESE
862597,6X,M,CHINESE
862544,2X,M,CHINESE
862702,2X,M,CHINESE
862750,2X,M,CHINESE
862803,2X,F,CHINESE
862452,3X,F,MALAY
862598,4X,M,CHINESE
862545,1X,F,INDIAN
862703,1X,M,INDIAN
862751,1X,F,CHINESE
862804,1X,F,CHINESE
862505,5X,F,CHINESE
862654,6X,F,INDIAN
862506,5X,F,CHINESE
862546,6X,M,CHINESE
862599,4X,M,CHINESE
862655,3X,F,CHINESE
862453,5X,F,CHINESE
862704,1X,M,CHINESE
862754,5X,F,CHINESE
862805,2X,M,CHINESE
862507,3X,F,CHINESE
862547,3X,M,CHINESE
862454,2X,F,CHINESE
862705,2X,M,CHINESE
862755,4X,F,CHINESE
862806,3X,M,CHINESE
862600,2X,M,CHINESE
862657,6X,F,CHINESE
862508,1X,F,CHINESE
862548,2X,M,CHINESE
862455,4X,M,CHINESE
862706,3X,F,CHINESE
862456,3X,F,CHINESE
862707,3X,F,CHINESE
862509,2X,F,CHINESE
862549,2X,F,CHINESE
862601,2X,F,CHINESE
862658,2X,M,CHINESE
862708,2X,F,MALAY
862807,2X,F,MALAY
862457,2X,M,CHINESE
862659,2X,M,CHINESE
862709,3X,F,CHINESE
862757,3X,M,CHINESE
862602,3X,F,CHINESE
862808,3X,M,CHINESE
862512,2X,M,CHINESE
862552,2X,M,INDIAN
862458,2X,M,CHINESE
862660,2X,M,CHINESE
862513,4X,F,MALAY
862553,6X,M,INDIAN
862758,2X,F,CHINESE
862809,2X,M,CHINESE
862603,1X,M,INDIAN
862514,3X,F,CHINESE
862554,3X,F,CHINESE
862759,3X,F,CHINESE
862810,5X,F,CHINESE
862460,2X,F,CHINESE
862604,2X,F,CHINESE
862661,2X,F,CHINESE
862710,2X,F,CHINESE
862515,4X,F,CHINESE
862555,4X,F,CHINESE
862760,3X,M,CHINESE
862811,4X,M,CHINESE
862461,6X,F,CHINESE
862605,6X,M,CHINESE
862662,2X,M,INDIAN
862711,2X,F,MALAY
862462,2X,M,MALAY
862663,2X,M,CHINESE
862516,3X,M,MALAY
862556,3X,F,MALAY
862606,4X,M,CHINESE
862712,5X,M,CHINESE
862463,1X,M,MALAY
862664,1X,M,MALAY
862761,3X,F,CHINESE
862812,3X,M,CHINESE
862464,2X,M,CHINESE
862665,2X,F,CHINESE
862557,5X,F,INDIAN
862465,2X,F,CHINESE
862666,2X,F,CHINESE
862517,2X,F,MALAY
862813,1X,F,MALAY
862558,3X,F,CHINESE
862714,4X,F,CHINESE
862559,4X,F,CHINESE
862762,3X,F,CHINESE
862715,6X,M,CHINESE
862814,6X,M,CHINESE
862518,2X,M,CHINESE
862667,2X,M,CHINESE
862560,3X,M,MALAY
862763,3X,M,CHINESE
862466,6X,F,CHINESE
862608,6X,F,CHINESE
862561,5X,F,CHINESE
862764,6X,F,CHINESE
862519,1X,F,MALAY
862668,2X,M,INDIAN
862467,5X,F,CHINESE
862669,4X,F,CHINESE
862468,4X,F,INDIAN
860519,4X,M,MALAY
862562,3X,M,MALAY
862765,3X,F,INDIAN
862815,3X,M,INDIAN
862609,3X,F,CHINESE
862716,3X,F,CHINESE
862469,3X,F,CHINESE
862671,3X,M,CHINESE
862520,3X,F,CHINESE
862563,3X,F,CHINESE
862470,3X,F,CHINESE
862672,3X,F,CHINESE
862610,3X,F,MALAY
862717,5X,F,MALAY
862521,3X,F,CHINESE
862564,3X,F,CHINESE
862767,3X,F,MALAY
862817,4X,F,MALAY
862768,3X,M,CHINESE
862818,3X,M,CHINESE
862522,3X,F,CHINESE
862565,3X,M,CHINESE
862611,2X,F,CHINESE
862718,3X,F,CHINESE
862769,3X,M,MALAY
862819,3X,M,MALAY
862674,3X,M,CHINESE
862612,3X,M,INDIAN
862719,3X,F,INDIAN
862770,2X,M,INDIAN
862820,3X,M,CHINESE
862524,4X,F,INDIAN
862567,6X,F,INDIAN
862473,3X,F,CHINESE
862675,3X,M,CHINESE
862613,5X,F,CHINESE
862720,4X,F,INDIAN
862771,3X,F,CHINESE
862821,4X,F,CHINESE
862676,4X,M,CHINESE
862772,6X,F,CHINESE
862614,3X,F,CHINESE
862822,3X,F,INDIAN
862677,4X,F,MALAY
862773,4X,F,MALAY
862525,3X,F,CHINESE
862568,3X,F,CHINESE
862678,4X,F,MALAY
862774,3X,M,MALAY
862526,3X,F,MALAY
862569,4X,F,INDIAN
862616,3X,F,CHINESE
862824,3X,F,MALAY
862474,3X,F,CHINESE
862721,3X,F,CHINESE
862679,4X,F,INDIAN
862775,4X,M,INDIAN
862617,3X,F,CHINESE
862825,3X,M,CHINESE
862618,4X,F,CHINESE
862826,4X,F,INDIAN
862680,4X,M,MALAY
862776,3X,F,MALAY
862527,3X,M,MALAY
862570,3X,M,INDIAN
862619,3X,F,MALAY
862827,2X,M,MALAY
862681,3X,F,CHINESE
862777,3X,F,INDIAN
862528,3X,M,CHINESE
862620,3X,M,CHINESE
862529,4X,F,CHINESE
862683,4X,F,CHINESE
862475,3X,F,CHINESE
862621,3X,M,CHINESE
862779,1X,F,INDIAN
862828,3X,M,INDIAN
862571,3X,M,MALAY
862722,4X,M,MALAY
862530,4X,F,MALAY
862684,4X,F,MALAY
862780,4X,M,MALAY
862829,4X,M,MALAY
862531,5X,F,CHINESE
862685,5X,F,CHINESE
862850,3X,F,MALAY
862622,3X,M,INDIAN
862851,3X,M,INDIAN
862687,3X,M,CHINESE
862781,3X,F,MALAY
862623,5X,F,MALAY
862852,5X,F,MALAY
862688,3X,F,MALAY
862782,4X,M,MALAY
862476,4X,M,CHINESE
862723,4X,M,CHINESE
862572,4X,F,INDIAN
862830,4X,F,INDIAN
862625,3X,F,CHINESE
862853,3X,M,CHINESE
862689,3X,F,INDIAN
862783,4X,M,INDIAN
862626,4X,M,INDIAN
862854,4X,F,INDIAN
862690,5X,F,MALAY
862784,3X,F,MALAY
862789,1X,M,MALAY
862907,2X,M,MALAY
862790,4X,M,MALAY
862908,4X,M,MALAY
862630,4X,M,MALAY
862857,5X,M,MALAY
862791,4X,M,INDIAN
862909,4X,M,INDIAN
862858,1X,F,MALAY
862859,1X,M,MALAY
862862,3X,M,CHINESE
862863,3X,F,CHINESE
862868,3X,M,MALAY
862869,3X,M,MALAY
862870,2X,F,CHINESE
862871,2X,F,CHINESE
862872,4X,F,MALAY
862873,1X,F,MALAY
862874,2X,F,CHINESE
862875,2X,F,CHINESE
862880,2X,F,CHINESE
862881,1X,F,CHINESE
862882,2X,F,MALAY
862883,2X,M,MALAY
862493,3X,F,CHINESE
862642,3X,F,CHINESE
862537,3X,M,CHINESE
862693,5X,M,CHINESE
862098,4X,F,CHINESE
