speaker_id,age,gender,ethnicity
1148,20,F,CHINESE
1149,58,M,CHINESE
1150,21,M,CHINESE
1151,19,F,CHINESE
1152,25,M,CHINESE
1153,23,M,CHINESE
1154,24,F,CHINESE
1155,28,M,CHINESE
1160,22,M,CHINESE
1161,20,F,CHINESE
1162,19,M,CHINESE
1163,19,M,CHINESE
1164,50,F,CHINESE
1165,20,M,CHINESE
1174,19,F,CHINESE
1175,20,F,CHINESE
1176,21,F,CHINESE
1177,22,F,CHINESE
1180,24,F,CHINESE
1181,26,F,CHINESE
1182,28,F,CHINESE
1183,28,F,CHINESE
1184,20,F,CHINESE
1185,59,F,CHINESE
1186,26,F,CHINESE
1187,19,M,CHINESE
1192,29,M,CHINESE
1193,26,F,CHINESE
1194,40,F,CHINESE
1195,41,F,CHINESE
1196,20,F,MALAY
1197,20,F,MALAY
6001,27,M,MALAY
6002,30,F,MALAY
6003,22,F,INDIAN
6004,22,F,INDIAN
6005,29,M,MALAY
6006,29,F,MALAY
6007,23,F,MALAY
6008,23,F,MALAY
6009,37,M,MALAY
6010,37,F,MALAY
6011,19,F,MALAY
6012,19,F,MALAY
6013,31,M,MALAY
6014,31,M,MALAY
6015,55,F,INDIAN
6016,55,F,INDIAN
1200,20,F,CHINESE
1201,25,M,CHINESE
1202,20,F,CHINESE
1203,20,F,CHINESE
1204,21,F,CHINESE
1205,21,F,CHINESE
1212,19,F,CHINESE
1213,19,F,CHINESE
1214,19,F,CHINESE
1215,18,F,CHINESE
1216,23,M,CHINESE
1217,23,M,CHINESE
1220,63,M,CHINESE
1221,27,F,CHINESE
1222,31,M,CHINESE
1223,21,F,CHINESE
1224,23,F,CHINESE
1225,23,F,CHINESE
1226,22,F,CHINESE
1227,21,F,CHINESE
1228,24,M,CHINESE
1229,23,F,CHINESE
1232,19,F,CHINESE
1233,19,F,CHINESE
1236,22,F,CHINESE
1237,52,F,CHINESE
1238,19,F,CHINESE
1239,20,F,CHINESE
1240,23,F,CHINESE
1241,28,F,CHINESE
1242,30,F,CHINESE
1243,31,M,CHINESE
1244,22,F,CHINESE
1245,24,M,CHINESE
1246,19,F,CHINESE
1247,20,F,CHINESE
1248,23,M,CHINESE
1249,23,M,CHINESE
1250,22,F,CHINESE
1251,21,F,CHINESE
1252,53,F,CHINESE
1253,55,F,CHINESE
1254,21,F,CHINESE
1255,21,F,CHINESE
1256,21,F,CHINESE
1257,19,F,CHINESE
1258,21,F,CHINESE
1259,21,F,CHINESE
1260,22,F,CHINESE
1261,18,F,CHINESE
1262,50,F,INDIAN
1263,22,F,INDIAN
1264,21,F,CHINESE
1265,22,F,CHINESE
1266,21,F,CHINESE
1267,21,F,CHINESE
1268,20,F,CHINESE
1269,20,F,CHINESE
1270,23,F,CHINESE
1271,22,F,CHINESE
1274,24,F,INDIAN
1275,25,F,INDIAN
1276,23,F,CHINESE
1277,23,M,CHINESE
1278,19,F,CHINESE
1279,18,F,CHINESE
1280,24,M,CHINESE
1281,24,M,CHINESE
1282,18,M,CHINESE
1283,19,M,CHINESE
1284,19,F,CHINESE
1285,20,F,CHINESE
1286,19,F,CHINESE
1287,23,F,CHINESE
1288,43,F,INDIAN
1289,18,F,INDIAN
1290,21,F,CHINESE
1291,22,M,CHINESE
1292,29,M,CHINESE
1293,42,F,CHINESE
1294,19,F,CHINESE
1295,19,F,CHINESE
1296,19,F,CHINESE
1297,21,F,CHINESE
1298,24,M,CHINESE
1299,24,M,CHINESE
1300,19,F,CHINESE
1301,20,F,CHINESE
1302,23,M,CHINESE
1303,19,F,CHINESE
1304,36,F,CHINESE
1305,39,M,CHINESE
1306,44,M,CHINESE
1307,36,M,CHINESE
1308,20,F,CHINESE
1309,21,F,CHINESE
1310,21,F,CHINESE
1311,18,F,CHINESE
1312,24,M,CHINESE
1313,23,F,CHINESE
1314,37,F,CHINESE
1315,52,M,CHINESE
1316,19,F,CHINESE
1317,19,F,CHINESE
1318,23,F,CHINESE
1319,25,F,CHINESE
1320,21,F,CHINESE
1321,21,F,CHINESE
1322,21,F,CHINESE
1323,25,F,CHINESE
1324,20,M,CHINESE
1325,19,M,CHINESE
1326,27,M,MALAY
1327,28,F,MALAY
1328,22,F,CHINESE
1329,21,F,CHINESE
1330,29,M,CHINESE
1331,28,M,CHINESE
1334,19,F,MALAY
1335,20,F,MALAY
1336,30,M,CHINESE
1337,27,F,CHINESE
1340,20,F,CHINESE
1341,52,F,CHINESE
1342,32,F,CHINESE
1343,44,M,CHINESE
1344,21,F,CHINESE
1345,20,M,CHINESE
1348,27,F,CHINESE
1349,38,M,CHINESE
1350,22,F,CHINESE
1351,21,F,CHINESE
1352,20,F,CHINESE
1353,21,F,CHINESE
1354,21,M,CHINESE
1355,23,F,CHINESE
1356,22,F,CHINESE
1357,22,M,CHINESE
1358,19,F,CHINESE
1359,45,F,CHINESE
1360,28,F,CHINESE
1361,27,M,CHINESE
6017,23,M,MALAY
6018,23,M,MALAY
6019,25,M,MALAY
6020,25,F,MALAY
6021,21,F,MALAY
6022,21,F,MALAY
6023,24,M,INDIAN
6024,23,M,INDIAN
1364,27,M,CHINESE
1365,20,M,CHINESE
1370,20,F,CHINESE
1371,20,F,CHINESE
1372,19,M,INDIAN
1373,19,M,INDIAN
1374,31,F,CHINESE
1375,59,F,CHINESE
1376,25,F,CHINESE
1377,27,F,CHINESE
1378,24,M,CHINESE
1379,53,F,CHINESE
1380,61,M,CHINESE
1381,56,F,CHINESE
1384,19,M,INDIAN
1385,19,M,INDIAN
1386,27,F,CHINESE
1387,29,F,CHINESE
1390,19,M,CHINESE
1391,19,M,CHINESE
1392,26,M,CHINESE
1393,26,M,CHINESE
1394,20,F,CHINESE
1395,51,F,CHINESE
1396,25,F,CHINESE
1397,24,F,CHINESE
1402,22,F,CHINESE
1403,21,F,CHINESE
1404,25,M,CHINESE
1405,23,F,CHINESE
1406,30,F,CHINESE
1407,44,M,CHINESE
1408,21,F,CHINESE
1409,21,F,CHINESE
1410,32,F,CHINESE
1411,55,F,CHINESE
1412,24,F,CHINESE
1413,23,M,CHINESE
1414,21,F,CHINESE
1415,22,F,CHINESE
1416,25,M,CHINESE
1417,29,F,CHINESE
1418,38,M,CHINESE
1419,33,M,CHINESE
1420,29,M,CHINESE
1421,29,F,CHINESE
1422,22,M,CHINESE
1423,22,M,CHINESE
1424,22,F,INDIAN
1425,22,F,INDIAN
1426,41,F,CHINESE
1427,33,F,CHINESE
1428,20,M,CHINESE
1429,20,M,CHINESE
1432,24,M,CHINESE
1433,24,M,CHINESE
1436,21,F,CHINESE
1437,21,F,CHINESE
1438,24,M,CHINESE
1439,23,M,CHINESE
1442,21,M,MALAY
1443,18,F,MALAY
1444,20,F,CHINESE
1445,20,F,CHINESE
1170,19,F,CHINESE
1171,18,M,CHINESE
1448,35,F,MALAY
1449,62,M,MALAY
1450,35,F,CHINESE
1451,32,F,CHINESE
1452,52,F,CHINESE
1453,44,F,CHINESE
1454,22,F,CHINESE
1455,22,F,CHINESE
1456,23,F,CHINESE
1457,23,F,CHINESE
1458,24,F,CHINESE
1459,19,F,CHINESE
1460,21,F,CHINESE
1461,21,F,CHINESE
1462,22,F,CHINESE
1463,56,F,CHINESE
1464,21,F,CHINESE
1465,21,M,CHINESE
1466,23,F,CHINESE
1467,19,F,CHINESE
1468,20,F,CHINESE
1469,20,F,CHINESE
1470,19,F,CHINESE
1471,19,M,CHINESE
1472,23,M,CHINESE
1473,21,F,CHINESE
1474,24,M,CHINESE
1475,22,F,CHINESE
1476,20,F,CHINESE
1477,19,F,CHINESE
1478,20,F,CHINESE
1479,28,F,CHINESE
1480,45,F,CHINESE
1481,20,F,CHINESE
1482,21,F,CHINESE
1483,51,M,CHINESE
1486,28,F,CHINESE
1487,30,F,CHINESE
1488,19,F,CHINESE
1489,20,F,CHINESE
1490,28,F,CHINESE
1491,61,F,CHINESE
1492,23,M,CHINESE
1493,26,M,CHINESE
1494,25,F,CHINESE
1495,24,M,CHINESE
1496,39,F,CHINESE
1497,44,F,CHINESE
1498,36,M,CHINESE
1499,37,F,CHINESE
1502,20,F,CHINESE
1503,20,F,CHINESE
1508,19,M,INDIAN
1509,19,M,INDIAN
1510,24,F,MALAY
1511,23,M,MALAY
1512,22,M,CHINESE
1513,21,M,CHINESE
1516,29,F,CHINESE
1517,31,M,CHINESE
1520,32,F,CHINESE
1521,32,F,CHINESE
1524,19,F,CHINESE
1525,19,F,CHINESE
1526,20,F,CHINESE
1527,20,F,CHINESE
1528,20,F,CHINESE
1529,24,F,CHINESE
1530,24,M,CHINESE
1531,22,F,CHINESE
1532,47,M,CHINESE
1533,51,F,CHINESE
1538,20,F,CHINESE
1539,45,F,CHINESE
1540,35,M,CHINESE
1541,35,F,CHINESE
1542,27,F,CHINESE
1543,29,M,CHINESE
1544,21,F,CHINESE
1545,21,F,CHINESE
1546,29,M,CHINESE
1547,31,M,CHINESE
1548,25,F,CHINESE
1549,76,M,CHINESE
1552,19,F,CHINESE
1553,19,F,CHINESE
1554,30,M,CHINESE
1555,29,M,CHINESE
1558,29,M,CHINESE
1559,33,M,CHINESE
1560,26,M,CHINESE
1561,23,F,CHINESE
1562,24,F,CHINESE
1563,21,M,CHINESE
1564,28,F,CHINESE
1565,31,F,CHINESE
1566,23,F,CHINESE
1567,20,F,CHINESE
1568,19,M,CHINESE
1569,51,F,CHINESE
1570,20,M,MALAY
1571,19,F,INDIAN
1572,24,F,CHINESE
1573,24,F,CHINESE
1574,21,M,CHINESE
1575,26,F,CHINESE
1576,32,M,CHINESE
1577,33,M,CHINESE
1578,25,M,CHINESE
1579,24,F,CHINESE
1580,21,F,CHINESE
1581,21,F,CHINESE
1582,24,M,CHINESE
1583,24,M,CHINESE
1584,39,F,INDIAN
1585,29,F,MALAY
1586,42,F,CHINESE
1587,38,F,CHINESE
1588,41,M,CHINESE
1589,41,M,CHINESE
1590,21,M,CHINESE
1591,22,M,CHINESE
1592,22,F,CHINESE
1593,24,M,CHINESE
1594,22,F,CHINESE
1595,21,F,CHINESE
1596,23,F,CHINESE
1597,49,F,CHINESE
1602,20,F,CHINESE
1603,20,F,CHINESE
1604,20,F,CHINESE
1605,22,F,CHINESE
1606,50,M,CHINESE
1607,52,M,CHINESE
1608,27,M,CHINESE
1609,28,F,CHINESE
1612,20,F,CHINESE
1613,20,F,CHINESE
1616,40,F,CHINESE
1617,42,F,CHINESE
1618,36,F,CHINESE
1619,65,M,CHINESE
1620,29,M,CHINESE
1621,28,M,CHINESE
1622,24,F,INDIAN
1623,21,F,INDIAN
1624,20,F,CHINESE
1625,20,F,CHINESE
1626,21,F,CHINESE
1627,21,F,CHINESE
1628,25,M,CHINESE
1629,25,M,CHINESE
1630,23,M,INDIAN
1631,23,M,INDIAN
1632,20,F,CHINESE
1633,20,F,CHINESE
1634,19,M,CHINESE
1635,23,F,CHINESE
1638,20,F,CHINESE
1639,23,F,CHINESE
1640,22,F,CHINESE
1641,25,M,CHINESE
1644,24,F,CHINESE
1645,24,F,CHINESE
1646,21,M,CHINESE
1647,21,M,CHINESE
1648,20,F,CHINESE
1649,21,M,CHINESE
1650,20,F,MALAY
1651,20,F,MALAY
1652,21,F,CHINESE
1653,23,F,CHINESE
1656,21,M,CHINESE
1657,20,M,CHINESE
1658,26,F,CHINESE
1659,26,M,CHINESE
1660,27,F,CHINESE
1661,27,F,CHINESE
1662,19,F,CHINESE
1663,19,F,CHINESE
1664,26,F,CHINESE
1665,25,F,CHINESE
1666,20,M,CHINESE
1667,21,F,CHINESE
1668,19,F,CHINESE
1669,18,F,CHINESE
1670,24,M,CHINESE
1671,22,F,CHINESE
1672,22,F,CHINESE
1673,48,F,CHINESE
1674,31,F,CHINESE
1675,32,F,CHINESE
1676,21,M,CHINESE
1677,21,M,CHINESE
1678,24,F,MALAY
1679,24,M,MALAY
1680,25,F,INDIAN
1681,19,F,INDIAN
1682,23,F,CHINESE
1683,24,F,CHINESE
1684,22,M,CHINESE
1685,22,F,CHINESE
1686,25,F,CHINESE
1687,55,F,CHINESE
1688,23,M,CHINESE
1689,23,M,CHINESE
1690,24,M,CHINESE
1691,23,F,CHINESE
1692,21,M,CHINESE
1693,21,M,CHINESE
1694,21,F,CHINESE
1695,21,F,CHINESE
1700,22,F,CHINESE
1701,22,F,CHINESE
1702,19,M,CHINESE
1703,47,F,CHINESE
1704,18,M,CHINESE
1705,18,M,CHINESE
1706,32,F,CHINESE
1707,51,F,CHINESE
1708,18,M,CHINESE
1709,21,M,CHINESE
1712,23,F,CHINESE
1713,23,F,CHINESE
1714,19,M,MALAY
1715,19,M,MALAY
1718,20,F,CHINESE
1719,53,M,CHINESE
1722,22,F,CHINESE
1723,21,F,CHINESE
1724,27,M,CHINESE
1725,23,F,CHINESE
1728,33,F,CHINESE
1729,35,M,CHINESE
1730,47,F,CHINESE
1731,35,F,CHINESE
1734,20,F,CHINESE
1735,31,M,CHINESE
1736,20,F,CHINESE
1737,20,F,CHINESE
1738,30,F,CHINESE
1739,31,F,CHINESE
1740,21,F,CHINESE
1741,21,F,CHINESE
1744,20,F,CHINESE
1745,20,F,CHINESE
1746,47,F,CHINESE
1747,52,F,CHINESE
1750,23,F,CHINESE
1751,23,M,CHINESE
1752,23,F,CHINESE
1753,19,F,CHINESE
1754,18,F,CHINESE
1755,18,F,CHINESE
1756,24,M,CHINESE
1757,25,M,CHINESE
1758,35,M,MALAY
1759,35,M,MALAY
1760,22,F,CHINESE
1761,22,F,CHINESE
1762,25,F,CHINESE
1763,26,F,CHINESE
1764,27,F,CHINESE
1765,31,F,CHINESE
1770,47,F,CHINESE
1771,47,F,CHINESE
1774,47,F,CHINESE
1775,50,F,CHINESE
1780,26,F,MALAY
1781,31,F,MALAY
1782,19,M,CHINESE
1783,19,M,CHINESE
1784,23,M,CHINESE
1785,20,F,CHINESE
1786,31,F,CHINESE
1787,31,M,CHINESE
1788,22,F,CHINESE
1789,22,F,CHINESE
1790,20,F,CHINESE
1791,20,F,CHINESE
1792,20,M,CHINESE
1793,20,M,CHINESE
1794,27,F,CHINESE
1795,23,F,CHINESE
1796,23,M,CHINESE
1797,23,M,CHINESE
1798,31,F,CHINESE
1799,31,M,CHINESE
1802,20,F,CHINESE
1803,21,F,CHINESE
1804,32,F,CHINESE
1805,31,F,CHINESE
1806,35,M,CHINESE
1807,31,F,CHINESE
1808,19,M,CHINESE
1809,19,M,CHINESE
1810,18,F,CHINESE
1811,19,M,CHINESE
1816,27,M,CHINESE
1817,27,M,CHINESE
1818,22,F,CHINESE
1819,31,F,CHINESE
1820,19,F,CHINESE
1821,19,F,CHINESE
1822,21,F,CHINESE
1823,21,F,CHINESE
1824,21,F,CHINESE
1825,23,F,CHINESE
1826,20,F,CHINESE
1827,21,F,CHINESE
1830,27,M,MALAY
1831,31,M,MALAY
1834,22,F,CHINESE
1835,21,F,CHINESE
1838,62,M,CHINESE
1839,32,M,CHINESE
1842,19,M,CHINESE
1843,19,M,CHINESE
1844,31,F,CHINESE
1845,54,F,CHINESE
1848,19,F,CHINESE
1849,19,F,CHINESE
1850,31,F,INDIAN
1851,31,F,INDIAN
1856,22,M,CHINESE
1857,20,F,CHINESE
1858,22,F,CHINESE
1859,22,M,CHINESE
1860,20,F,CHINESE
1861,20,F,CHINESE
1864,20,F,CHINESE
1865,23,F,CHINESE
1866,21,F,CHINESE
1867,21,F,CHINESE
1872,30,F,CHINESE
1873,29,M,CHINESE
1874,20,F,CHINESE
1875,19,F,CHINESE
1878,31,M,CHINESE
1879,29,F,CHINESE
1886,24,M,CHINESE
1887,23,F,CHINESE
1888,22,F,CHINESE
1889,23,F,CHINESE
1890,20,M,CHINESE
1891,21,M,CHINESE
1894,23,F,CHINESE
1895,24,F,CHINESE
1896,25,F,CHINESE
1897,25,F,CHINESE
1898,27,F,CHINESE
1899,25,M,CHINESE
1902,20,F,CHINESE
1903,20,F,CHINESE
1904,20,F,CHINESE
1905,22,F,CHINESE
1906,22,F,CHINESE
1907,24,F,CHINESE
1908,18,F,CHINESE
1909,18,F,CHINESE
1910,32,M,CHINESE
1911,32,M,CHINESE
1914,21,F,CHINESE
1915,21,F,CHINESE
1916,23,F,CHINESE
1917,21,F,CHINESE
1918,27,F,CHINESE
1919,24,F,CHINESE
1922,31,F,CHINESE
1923,31,F,CHINESE
1924,33,F,CHINESE
1925,48,F,CHINESE
1926,18,F,CHINESE
1927,18,F,CHINESE
1928,23,F,CHINESE
1929,21,F,CHINESE
1932,18,M,CHINESE
1933,18,F,CHINESE
1934,31,M,CHINESE
1935,25,F,CHINESE
1938,36,F,CHINESE
1939,47,F,CHINESE
1940,27,F,CHINESE
1941,25,F,CHINESE
1944,24,F,CHINESE
1945,25,F,CHINESE
1946,39,M,CHINESE
1947,54,F,CHINESE
1950,18,F,CHINESE
1951,18,F,CHINESE
1952,26,F,CHINESE
1953,31,M,CHINESE
1956,21,F,CHINESE
1957,21,M,CHINESE
1958,38,M,CHINESE
1959,39,F,CHINESE
1962,25,M,CHINESE
1963,23,F,CHINESE
1964,21,F,CHINESE
1965,20,F,CHINESE
1966,18,M,CHINESE
1967,18,M,CHINESE
1970,22,F,CHINESE
1971,24,M,CHINESE
1972,18,M,CHINESE
1973,18,F,CHINESE
1974,25,M,CHINESE
1975,22,F,CHINESE
1976,21,F,CHINESE
1977,21,F,CHINESE
1978,25,F,CHINESE
1979,26,F,CHINESE
1980,23,M,CHINESE
1981,53,M,CHINESE
1982,47,M,CHINESE
1983,47,F,CHINESE
1984,20,F,CHINESE
1985,19,F,CHINESE
1986,26,F,CHINESE
1987,31,F,CHINESE
1988,31,F,CHINESE
1989,31,F,CHINESE
1990,47,M,CHINESE
1991,41,M,CHINESE
1992,19,F,CHINESE
1993,20,F,CHINESE
1994,19,F,CHINESE
1995,20,F,CHINESE
1996,18,F,CHINESE
1997,48,F,CHINESE
1998,18,F,CHINESE
1999,18,F,CHINESE
2000,20,F,CHINESE
2001,19,F,CHINESE
2002,23,F,CHINESE
2003,22,F,CHINESE
2004,19,F,CHINESE
2005,19,F,CHINESE
2006,40,M,CHINESE
2007,49,M,CHINESE
2010,20,F,CHINESE
2011,21,F,CHINESE
2012,20,F,MALAY
2013,20,F,MALAY
2014,21,F,CHINESE
2015,26,F,CHINESE
2016,25,M,CHINESE
2017,24,M,CHINESE
2018,23,F,CHINESE
2019,23,F,CHINESE
2020,19,F,CHINESE
2021,20,F,CHINESE
2022,23,M,CHINESE
2023,23,F,CHINESE
2024,33,M,CHINESE
2025,34,M,CHINESE
2026,31,F,CHINESE
2027,31,F,CHINESE
2028,22,F,CHINESE
2029,22,F,CHINESE
2030,21,F,CHINESE
2031,20,F,CHINESE
2032,40,M,CHINESE
2033,33,M,CHINESE
2034,23,F,CHINESE
2035,25,M,CHINESE
2036,19,M,MALAY
2037,19,F,MALAY
2038,21,F,MALAY
2039,23,F,MALAY
2040,23,F,CHINESE
2041,25,M,CHINESE
2042,24,F,CHINESE
2043,29,M,CHINESE
2044,18,F,CHINESE
2045,18,F,CHINESE
2046,20,M,CHINESE
2047,23,M,CHINESE
2048,23,F,CHINESE
2049,23,M,CHINESE
2050,22,F,CHINESE
2051,23,F,CHINESE
2056,20,F,CHINESE
2057,20,F,CHINESE
2058,24,F,CHINESE
2059,24,M,CHINESE
2062,18,F,CHINESE
2063,24,F,CHINESE
2064,23,M,CHINESE
2065,50,M,CHINESE
2066,25,M,CHINESE
2067,22,F,CHINESE
2068,21,M,CHINESE
2069,20,M,CHINESE
2070,18,F,CHINESE
2071,20,M,CHINESE
2072,25,M,MALAY
2073,26,M,MALAY
2074,18,F,CHINESE
2075,18,F,CHINESE
2076,36,M,CHINESE
2077,35,F,CHINESE
2080,19,F,CHINESE
2081,25,M,CHINESE
2082,20,F,MALAY
2083,20,F,MALAY
2086,18,F,CHINESE
2087,18,F,CHINESE
2092,23,F,CHINESE
2093,28,M,CHINESE
2096,20,F,INDIAN
2097,19,F,INDIAN
2104,41,F,CHINESE
2105,59,F,CHINESE
2106,31,M,CHINESE
2107,36,M,CHINESE
2108,24,M,CHINESE
2109,24,M,CHINESE
2114,24,F,CHINESE
2115,26,F,CHINESE
2116,24,M,CHINESE
2117,24,M,CHINESE
2118,19,M,CHINESE
2119,19,M,CHINESE
2124,32,F,CHINESE
2125,32,F,CHINESE
2126,22,M,CHINESE
2127,25,M,CHINESE
2128,19,F,CHINESE
2129,24,F,CHINESE
2130,22,M,CHINESE
2131,22,M,CHINESE
2134,18,F,CHINESE
2135,18,M,CHINESE
2138,20,F,CHINESE
2139,22,F,CHINESE
2140,25,F,CHINESE
2141,18,F,CHINESE
2142,20,F,CHINESE
2143,19,F,CHINESE
2144,20,F,CHINESE
2145,18,F,CHINESE
2146,27,F,CHINESE
2147,31,F,CHINESE
2148,20,F,MALAY
2149,20,F,MALAY
2150,22,F,MALAY
2151,21,F,MALAY
2154,20,M,CHINESE
2155,20,F,CHINESE
2156,49,F,CHINESE
2157,52,F,CHINESE
2158,33,F,CHINESE
2159,26,F,CHINESE
2160,23,F,CHINESE
2161,23,F,CHINESE
2162,18,M,MALAY
2163,18,F,MALAY
2164,18,F,CHINESE
2165,18,F,CHINESE
2166,22,F,CHINESE
2167,22,F,CHINESE
2168,20,M,CHINESE
2169,22,F,CHINESE
2170,21,M,CHINESE
2171,20,F,CHINESE
2172,18,M,CHINESE
2173,18,M,CHINESE
2174,23,M,CHINESE
2175,23,F,CHINESE
2178,18,F,MALAY
2179,19,F,MALAY
2180,19,F,CHINESE
2181,20,F,CHINESE
2182,29,M,CHINESE
2183,47,M,CHINESE
2184,24,F,INDIAN
2185,24,M,INDIAN
2188,41,M,CHINESE
2189,42,M,CHINESE
2190,19,F,CHINESE
2191,19,F,CHINESE
2192,20,F,CHINESE
2193,21,M,CHINESE
2194,18,F,CHINESE
2195,18,F,CHINESE
2196,20,F,CHINESE
2197,20,F,CHINESE
2198,18,F,CHINESE
2199,18,F,CHINESE
2200,31,F,CHINESE
2201,31,F,CHINESE
2202,24,M,CHINESE
2203,21,F,CHINESE
2204,18,M,CHINESE
2205,18,M,CHINESE
2206,33,F,CHINESE
2207,44,F,CHINESE
2210,18,M,CHINESE
2211,18,M,CHINESE
2212,23,F,CHINESE
2213,23,F,CHINESE
2214,20,F,CHINESE
2215,21,F,CHINESE
2216,31,F,CHINESE
2217,65,F,CHINESE
2220,24,M,CHINESE
2221,24,F,CHINESE
2222,22,F,MALAY
2223,21,F,MALAY
2224,26,F,CHINESE
2225,27,F,CHINESE
2226,20,F,CHINESE
2227,20,F,CHINESE
2232,18,F,CHINESE
2233,18,F,CHINESE
2234,23,F,CHINESE
2235,27,M,CHINESE
2236,22,F,CHINESE
2237,26,F,CHINESE
2238,20,F,CHINESE
2239,21,M,CHINESE
2240,20,M,CHINESE
2241,20,M,CHINESE
2242,20,F,CHINESE
2243,18,F,CHINESE
2246,18,F,CHINESE
2247,18,F,CHINESE
2248,28,F,CHINESE
2249,25,F,CHINESE
2250,21,F,CHINESE
2251,24,F,CHINESE
2252,21,F,CHINESE
2253,21,F,CHINESE
2254,23,F,CHINESE
2255,24,F,CHINESE
2256,24,F,CHINESE
2257,22,F,CHINESE
2258,22,F,CHINESE
2259,22,F,CHINESE
2260,31,F,CHINESE
2261,31,M,CHINESE
2262,20,M,INDIAN
2263,20,F,INDIAN
2264,20,M,CHINESE
2265,19,M,CHINESE
2266,31,M,CHINESE
2267,33,M,CHINESE
2272,20,F,CHINESE
2273,21,F,CHINESE
2274,25,M,CHINESE
2275,24,F,CHINESE
2278,23,M,CHINESE
2279,23,M,CHINESE
2282,32,F,CHINESE
2283,33,F,CHINESE
2284,19,F,CHINESE
2285,19,F,CHINESE
2286,49,F,CHINESE
2287,22,F,CHINESE
2288,20,M,CHINESE
2289,20,M,CHINESE
2290,25,M,CHINESE
2291,26,M,CHINESE
2294,18,M,CHINESE
2295,18,M,CHINESE
2296,45,F,CHINESE
2297,45,F,CHINESE
2300,18,F,MALAY
2301,18,F,MALAY
2302,44,M,CHINESE
2303,43,F,CHINESE
2308,22,F,CHINESE
2309,22,F,CHINESE
2310,20,F,CHINESE
2311,19,F,CHINESE
2314,39,F,CHINESE
2315,20,F,CHINESE
2318,28,M,CHINESE
2319,27,F,CHINESE
2322,21,F,MALAY
2323,21,F,MALAY
2328,23,F,MALAY
2329,22,F,MALAY
2330,28,F,MALAY
2331,22,F,MALAY
2332,22,F,MALAY
2333,22,F,MALAY
2334,35,F,MALAY
2335,22,F,MALAY
2336,39,M,MALAY
2337,32,F,INDIAN
2338,25,F,MALAY
2339,23,F,MALAY
2342,22,M,MALAY
2343,24,M,MALAY
2344,37,F,MALAY
2345,36,F,MALAY
2346,20,M,MALAY
2347,20,M,MALAY
2350,31,F,CHINESE
2351,25,F,CHINESE
2360,20,F,CHINESE
2361,23,M,CHINESE
2362,19,M,CHINESE
